0,4.00E-07,0.4,1.60E-06,-0.740848581
4.41E-10,4.01E-07,0.400601202,1.60E-06,-0.740848581
8.82E-10,4.01E-07,0.401202405,1.60E-06,-0.744594227
1.32E-09,4.02E-07,0.401803607,1.60E-06,-0.744642083
1.76E-09,4.02E-07,0.40240481,1.60E-06,-0.749720839
2.20E-09,4.03E-07,0.403006012,1.60E-06,-0.750034907
2.65E-09,4.04E-07,0.403607214,1.60E-06,-0.751361874
3.09E-09,4.04E-07,0.404208417,1.60E-06,-0.751309406
3.53E-09,4.05E-07,0.404809619,1.60E-06,-0.757017857
3.97E-09,4.05E-07,0.405410822,1.60E-06,-0.756982811
4.41E-09,4.06E-07,0.406012024,1.60E-06,-0.761059198
4.85E-09,4.07E-07,0.406613226,1.60E-06,-0.764935579
5.29E-09,4.07E-07,0.407214429,1.60E-06,-0.76487761
5.73E-09,4.08E-07,0.407815631,1.60E-06,-0.768663208
6.17E-09,4.08E-07,0.408416834,1.60E-06,-0.768698153
6.61E-09,4.09E-07,0.409018036,1.60E-06,-0.773074298
7.05E-09,4.10E-07,0.409619238,1.60E-06,-0.77221653
7.49E-09,4.10E-07,0.410220441,1.60E-06,-0.775782486
7.94E-09,4.11E-07,0.410821643,1.60E-06,-0.775980973
8.38E-09,4.11E-07,0.411422846,1.60E-06,-0.779396011
8.82E-09,4.12E-07,0.412024048,1.60E-06,-0.779403257
9.26E-09,4.13E-07,0.412625251,1.60E-06,-0.782842964
9.70E-09,4.13E-07,0.413226453,1.60E-06,-0.782817956
1.01E-08,4.14E-07,0.413827655,1.60E-06,-0.786344853
1.06E-08,4.14E-07,0.414428858,1.60E-06,-0.786329798
1.10E-08,4.15E-07,0.41503006,1.50E-06,-0.785059773
1.15E-08,4.16E-07,0.415631263,1.50E-06,-0.785065449
1.19E-08,4.16E-07,0.416232465,1.50E-06,-0.782218917
1.23E-08,4.17E-07,0.416833667,1.50E-06,-0.782590155
1.28E-08,4.17E-07,0.41743487,1.50E-06,-0.779280302
1.32E-08,4.18E-07,0.418036072,1.50E-06,-0.779298129
1.37E-08,4.19E-07,0.418637275,1.50E-06,-0.776441939
1.41E-08,4.19E-07,0.419238477,1.50E-06,-0.776617696
1.45E-08,4.20E-07,0.419839679,1.50E-06,-0.773446707
1.50E-08,4.20E-07,0.420440882,1.50E-06,-0.774491139
1.54E-08,4.21E-07,0.421042084,1.50E-06,-0.77120165
1.59E-08,4.22E-07,0.421643287,1.50E-06,-0.77099061
1.63E-08,4.22E-07,0.422244489,1.50E-06,-0.767509358
1.68E-08,4.23E-07,0.422845691,1.50E-06,-0.768333114
1.72E-08,4.23E-07,0.423446894,1.50E-06,-0.765617177
1.76E-08,4.24E-07,0.424048096,1.50E-06,-0.76556977
1.81E-08,4.25E-07,0.424649299,1.50E-06,-0.762507761
1.85E-08,4.25E-07,0.425250501,1.50E-06,-0.762533659
1.90E-08,4.26E-07,0.425851703,1.50E-06,-0.759718397
1.94E-08,4.26E-07,0.426452906,1.50E-06,-0.759727373
1.98E-08,4.27E-07,0.427054108,1.50E-06,-0.757102091
2.03E-08,4.28E-07,0.427655311,1.50E-06,-0.757183548
2.07E-08,4.28E-07,0.428256513,1.50E-06,-0.754143641
2.12E-08,4.29E-07,0.428857715,1.50E-06,-0.753127934
2.16E-08,4.29E-07,0.429458918,1.50E-06,-0.749706796
2.20E-08,4.30E-07,0.43006012,1.50E-06,-0.749728276
2.25E-08,4.31E-07,0.430661323,1.50E-06,-0.746620053
2.29E-08,4.31E-07,0.431262525,1.50E-06,-0.754185787
2.34E-08,4.32E-07,0.431863727,1.50E-06,-0.75118963
2.38E-08,4.32E-07,0.43246493,1.50E-06,-0.748767793
2.42E-08,4.33E-07,0.433066132,1.50E-06,-0.74481205
2.47E-08,4.34E-07,0.433667335,1.50E-06,-0.74117232
2.51E-08,4.34E-07,0.434268537,1.50E-06,-0.741483977
2.56E-08,4.35E-07,0.434869739,1.50E-06,-0.738718974
2.60E-08,4.35E-07,0.435470942,1.50E-06,-0.738888321
2.65E-08,4.36E-07,0.436072144,1.50E-06,-0.736073477
2.69E-08,4.37E-07,0.436673347,1.50E-06,-0.736518174
2.73E-08,4.37E-07,0.437274549,1.50E-06,-0.734160158
2.78E-08,4.38E-07,0.437875752,1.50E-06,-0.73383476
2.82E-08,4.38E-07,0.438476954,1.50E-06,-0.731149207
2.87E-08,4.39E-07,0.439078156,1.50E-06,-0.731141524
2.91E-08,4.40E-07,0.439679359,1.50E-06,-0.729722911
2.95E-08,4.40E-07,0.440280561,1.50E-06,-0.728688184
3.00E-08,4.41E-07,0.440881764,1.50E-06,-0.725911061
3.04E-08,4.41E-07,0.441482966,1.50E-06,-0.726307112
3.09E-08,4.42E-07,0.442084168,1.50E-06,-0.723983643
3.13E-08,4.43E-07,0.442685371,1.50E-06,-0.724238016
3.17E-08,4.43E-07,0.443286573,1.50E-06,-0.72055526
3.22E-08,4.44E-07,0.443887776,1.50E-06,-0.721076791
3.26E-08,4.44E-07,0.444488978,1.50E-06,-0.719373453
3.31E-08,4.45E-07,0.44509018,1.50E-06,-0.717503698
3.35E-08,4.46E-07,0.445691383,1.50E-06,-0.717704422
3.39E-08,4.46E-07,0.446292585,1.50E-06,-0.717146288
3.44E-08,4.47E-07,0.446893788,1.50E-06,-0.71500032
3.48E-08,4.47E-07,0.44749499,1.50E-06,-0.714758542
3.53E-08,4.48E-07,0.448096192,1.50E-06,-0.712110886
3.57E-08,4.49E-07,0.448697395,1.50E-06,-0.713151009
3.62E-08,4.49E-07,0.449298597,1.50E-06,-0.710512418
3.66E-08,4.50E-07,0.4498998,1.50E-06,-0.71095762
3.70E-08,4.51E-07,0.450501002,1.50E-06,-0.707832952
3.75E-08,4.51E-07,0.451102204,1.50E-06,-0.708866144
3.79E-08,4.52E-07,0.451703407,1.50E-06,-0.704546168
3.84E-08,4.52E-07,0.452304609,1.50E-06,-0.704108251
3.88E-08,4.53E-07,0.452905812,1.50E-06,-0.708479093
3.92E-08,4.54E-07,0.453507014,1.50E-06,-0.707357104
3.97E-08,4.54E-07,0.454108216,1.50E-06,-0.703814312
4.01E-08,4.55E-07,0.454709419,1.50E-06,-0.703937816
4.06E-08,4.55E-07,0.455310621,1.50E-06,-0.701730553
4.10E-08,4.56E-07,0.455911824,1.50E-06,-0.702601397
4.14E-08,4.57E-07,0.456513026,1.50E-06,-0.699848103
4.19E-08,4.57E-07,0.457114228,1.50E-06,-0.700955844
4.23E-08,4.58E-07,0.457715431,1.50E-06,-0.699364177
4.28E-08,4.58E-07,0.458316633,1.50E-06,-0.698450819
4.32E-08,4.59E-07,0.458917836,1.50E-06,-0.697538403
4.36E-08,4.60E-07,0.459519038,1.50E-06,-0.691994137
4.41E-08,4.60E-07,0.46012024,1.50E-06,-0.697322118
4.45E-08,4.61E-07,0.460721443,1.50E-06,-0.694075353
4.50E-08,4.61E-07,0.461322645,1.50E-06,-0.69417854
4.54E-08,4.62E-07,0.461923848,1.50E-06,-0.67675963
4.59E-08,4.63E-07,0.46252505,1.50E-06,-0.677035062
4.63E-08,4.63E-07,0.463126253,1.50E-06,-0.675887127
4.67E-08,4.64E-07,0.463727455,1.50E-06,-0.676331162
4.72E-08,4.64E-07,0.464328657,1.50E-06,-0.675645582
4.76E-08,4.65E-07,0.46492986,1.50E-06,-0.676317789
4.81E-08,4.66E-07,0.465531062,1.50E-06,-0.675898147
4.85E-08,4.66E-07,0.466132265,1.50E-06,-0.67630213
4.89E-08,4.67E-07,0.466733467,1.50E-06,-0.675664371
4.94E-08,4.67E-07,0.467334669,1.50E-06,-0.676367205
4.98E-08,4.68E-07,0.467935872,1.50E-06,-0.676008463
5.03E-08,4.69E-07,0.468537074,1.50E-06,-0.676364257
5.07E-08,4.69E-07,0.469138277,1.50E-06,-0.675969301
5.11E-08,4.70E-07,0.469739479,1.50E-06,-0.676594247
5.16E-08,4.70E-07,0.470340681,1.50E-06,-0.676338164
5.20E-08,4.71E-07,0.470941884,1.50E-06,-0.677105423
5.25E-08,4.72E-07,0.471543086,1.50E-06,-0.676483422
5.29E-08,4.72E-07,0.472144289,1.50E-06,-0.676865098
5.33E-08,4.73E-07,0.472745491,1.50E-06,-0.676680268
5.38E-08,4.73E-07,0.473346693,1.50E-06,-0.678077005
5.42E-08,4.74E-07,0.473947896,1.50E-06,-0.679262601
5.47E-08,4.75E-07,0.474549098,1.50E-06,-0.682437812
5.51E-08,4.75E-07,0.475150301,1.50E-06,-0.680991879
5.56E-08,4.76E-07,0.475751503,1.50E-06,-0.680997037
5.60E-08,4.76E-07,0.476352705,1.50E-06,-0.680450297
5.64E-08,4.77E-07,0.476953908,1.50E-06,-0.681193185
5.69E-08,4.78E-07,0.47755511,1.50E-06,-0.680808734
5.73E-08,4.78E-07,0.478156313,1.50E-06,-0.681650093
5.78E-08,4.79E-07,0.478757515,1.50E-06,-0.681755223
5.82E-08,4.79E-07,0.479358717,1.50E-06,-0.682630605
5.86E-08,4.80E-07,0.47995992,1.60E-06,-0.679647369
5.91E-08,4.81E-07,0.480561122,1.60E-06,-0.678775494
5.95E-08,4.81E-07,0.481162325,1.60E-06,-0.670438206
6.00E-08,4.82E-07,0.481763527,1.60E-06,-0.669833064
6.04E-08,4.82E-07,0.482364729,1.60E-06,-0.661985971
6.08E-08,4.83E-07,0.482965932,1.59E-06,-0.660916915
6.13E-08,4.84E-07,0.483567134,1.59E-06,-0.653313655
6.17E-08,4.84E-07,0.484168337,1.59E-06,-0.659614913
6.22E-08,4.85E-07,0.484769539,1.59E-06,-0.649510486
6.26E-08,4.85E-07,0.485370741,1.59E-06,-0.642835361
6.30E-08,4.86E-07,0.485971944,1.59E-06,-0.641489507
6.35E-08,4.87E-07,0.486573146,1.59E-06,-0.634184993
6.39E-08,4.87E-07,0.487174349,1.59E-06,-0.633000255
6.44E-08,4.88E-07,0.487775551,1.59E-06,-0.625353711
6.48E-08,4.88E-07,0.488376754,1.59E-06,-0.622390244
6.53E-08,4.89E-07,0.488977956,1.59E-06,-0.617456909
6.57E-08,4.90E-07,0.489579158,1.59E-06,-0.616249816
6.61E-08,4.90E-07,0.490180361,1.59E-06,-0.607996976
6.66E-08,4.91E-07,0.490781563,1.59E-06,-0.60718123
6.70E-08,4.91E-07,0.491382766,1.59E-06,-0.599899021
6.75E-08,4.92E-07,0.491983968,1.58E-06,-0.599257283
6.79E-08,4.93E-07,0.49258517,1.58E-06,-0.59193179
6.83E-08,4.93E-07,0.493186373,1.58E-06,-0.590385405
6.88E-08,4.94E-07,0.493787575,1.58E-06,-0.583189311
6.92E-08,4.94E-07,0.494388778,1.58E-06,-0.581613572
6.97E-08,4.95E-07,0.49498998,1.58E-06,-0.575211319
7.01E-08,4.96E-07,0.495591182,1.58E-06,-0.575568192
7.05E-08,4.96E-07,0.496192385,1.58E-06,-0.568400331
7.10E-08,4.97E-07,0.496793587,1.58E-06,-0.567045363
7.14E-08,4.97E-07,0.49739479,1.58E-06,-0.560733688
7.19E-08,4.98E-07,0.497995992,1.58E-06,-0.558783596
7.23E-08,4.99E-07,0.498597194,1.58E-06,-0.551997179
7.27E-08,4.99E-07,0.499198397,1.58E-06,-0.551599186
7.32E-08,5.00E-07,0.499799599,1.58E-06,-0.544403099
7.36E-08,5.00E-07,0.500400802,1.57E-06,-0.551129706
7.41E-08,5.01E-07,0.501002004,1.57E-06,-0.543938644
7.45E-08,5.02E-07,0.501603206,1.57E-06,-0.543247167
7.49E-08,5.02E-07,0.502204409,1.57E-06,-0.536368887
7.54E-08,5.03E-07,0.502805611,1.57E-06,-0.536625175
7.58E-08,5.03E-07,0.503406814,1.57E-06,-0.530435731
7.63E-08,5.04E-07,0.504008016,1.57E-06,-0.529502769
7.67E-08,5.05E-07,0.504609218,1.57E-06,-0.52326079
7.72E-08,5.05E-07,0.505210421,1.57E-06,-0.522519859
7.76E-08,5.06E-07,0.505811623,1.57E-06,-0.516691793
7.80E-08,5.06E-07,0.506412826,1.57E-06,-0.516111716
7.85E-08,5.07E-07,0.507014028,1.57E-06,-0.51074368
7.89E-08,5.08E-07,0.50761523,1.56E-06,-0.509553438
7.94E-08,5.08E-07,0.508216433,1.56E-06,-0.504117591
7.98E-08,5.09E-07,0.508817635,1.56E-06,-0.502712897
8.02E-08,5.09E-07,0.509418838,1.56E-06,-0.498105286
8.07E-08,5.10E-07,0.51002004,1.56E-06,-0.498506385
8.11E-08,5.11E-07,0.510621242,1.56E-06,-0.491795302
8.16E-08,5.11E-07,0.511222445,1.56E-06,-0.486884984
8.20E-08,5.12E-07,0.511823647,1.56E-06,-0.486641275
8.24E-08,5.12E-07,0.51242485,1.56E-06,-0.481631413
8.29E-08,5.13E-07,0.513026052,1.56E-06,-0.481448055
8.33E-08,5.14E-07,0.513627255,1.56E-06,-0.476367585
8.38E-08,5.14E-07,0.514228457,1.56E-06,-0.475383988
8.42E-08,5.15E-07,0.514829659,1.56E-06,-0.470434996
8.46E-08,5.15E-07,0.515430862,1.55E-06,-0.471534449
8.51E-08,5.16E-07,0.516032064,1.55E-06,-0.466139633
8.55E-08,5.17E-07,0.516633267,1.55E-06,-0.463955477
8.60E-08,5.17E-07,0.517234469,1.55E-06,-0.468383842
8.64E-08,5.18E-07,0.517835671,1.55E-06,-0.472775091
8.69E-08,5.18E-07,0.518436874,1.55E-06,-0.464913842
8.73E-08,5.19E-07,0.519038076,1.55E-06,-0.46276956
8.77E-08,5.20E-07,0.519639279,1.55E-06,-0.456245955
8.82E-08,5.20E-07,0.520240481,1.55E-06,-0.457215432
8.86E-08,5.21E-07,0.520841683,1.55E-06,-0.440773916
8.91E-08,5.21E-07,0.521442886,1.55E-06,-0.440576934
8.95E-08,5.22E-07,0.522044088,1.55E-06,-0.438243985
8.99E-08,5.23E-07,0.522645291,1.55E-06,-0.438117668
9.04E-08,5.23E-07,0.523246493,1.55E-06,-0.43634073
9.08E-08,5.24E-07,0.523847695,1.55E-06,-0.43606234
9.13E-08,5.24E-07,0.524448898,1.55E-06,-0.434047086
9.17E-08,5.25E-07,0.5250501,1.55E-06,-0.43411042
9.21E-08,5.26E-07,0.525651303,1.55E-06,-0.433686542
9.26E-08,5.26E-07,0.526252505,1.55E-06,-0.434144084
9.30E-08,5.27E-07,0.526853707,1.55E-06,-0.432256083
9.35E-08,5.27E-07,0.52745491,1.54E-06,-0.431771985
9.39E-08,5.28E-07,0.528056112,1.54E-06,-0.429494332
9.43E-08,5.29E-07,0.528657315,1.54E-06,-0.42994553
9.48E-08,5.29E-07,0.529258517,1.54E-06,-0.428468473
9.52E-08,5.30E-07,0.529859719,1.54E-06,-0.428383553
9.57E-08,5.30E-07,0.530460922,1.54E-06,-0.427002359
9.61E-08,5.31E-07,0.531062124,1.54E-06,-0.426842216
9.66E-08,5.32E-07,0.531663327,1.54E-06,-0.425914263
9.70E-08,5.32E-07,0.532264529,1.54E-06,-0.426009129
9.74E-08,5.33E-07,0.532865731,1.54E-06,-0.424970711
9.79E-08,5.33E-07,0.533466934,1.54E-06,-0.424557094
9.83E-08,5.34E-07,0.534068136,1.54E-06,-0.423844081
9.88E-08,5.35E-07,0.534669339,1.54E-06,-0.423808493
9.92E-08,5.35E-07,0.535270541,1.54E-06,-0.422952528
9.96E-08,5.36E-07,0.535871743,1.54E-06,-0.426287884
1.00E-07,5.36E-07,0.536472946,1.54E-06,-0.424923132
1.01E-07,5.37E-07,0.537074148,1.53E-06,-0.42549225
1.01E-07,5.38E-07,0.537675351,1.53E-06,-0.424403367
1.01E-07,5.38E-07,0.538276553,1.53E-06,-0.423302759
1.02E-07,5.39E-07,0.538877756,1.53E-06,-0.424049297
1.02E-07,5.39E-07,0.539478958,1.53E-06,-0.423115593
1.03E-07,5.40E-07,0.54008016,1.53E-06,-0.423044056
1.03E-07,5.41E-07,0.540681363,1.53E-06,-0.422842822
1.04E-07,5.41E-07,0.541282565,1.53E-06,-0.422628399
1.04E-07,5.42E-07,0.541883768,1.53E-06,-0.421270803
1.04E-07,5.42E-07,0.54248497,1.53E-06,-0.421692709
1.05E-07,5.43E-07,0.543086172,1.53E-06,-0.421540172
1.05E-07,5.44E-07,0.543687375,1.53E-06,-0.421992097
1.06E-07,5.44E-07,0.544288577,1.53E-06,-0.420464969
1.06E-07,5.45E-07,0.54488978,1.53E-06,-0.421478614
1.07E-07,5.45E-07,0.545490982,1.53E-06,-0.419842323
1.07E-07,5.46E-07,0.546092184,1.52E-06,-0.420601147
1.08E-07,5.47E-07,0.546693387,1.52E-06,-0.420060579
1.08E-07,5.47E-07,0.547294589,1.52E-06,-0.420207832
1.08E-07,5.48E-07,0.547895792,1.52E-06,-0.419717836
1.09E-07,5.48E-07,0.548496994,1.52E-06,-0.420806131
1.09E-07,5.49E-07,0.549098196,1.52E-06,-0.420277943
1.10E-07,5.50E-07,0.549699399,1.52E-06,-0.419612561
